,Frame,xmin,ymin,xmax,ymax,s,FileName
41,2002/07/26/big/img_402.jpg,278.9218828881524,11.842136630819681,361.0781171118476,102.15786336918032,1.0,./originalPics/2002/07/26/big/img_402.jpg
42,2002/07/26/big/img_402.jpg,380.6745640911492,0.0,447.3254359088508,77.40981092563861,1.0,./originalPics/2002/07/26/big/img_402.jpg
43,2002/07/26/big/img_402.jpg,0.0,19.46440532542759,31.099751656587557,82.53559467457241,1.0,./originalPics/2002/07/26/big/img_402.jpg
44,2003/01/17/big/img_88.jpg,117.7407553141704,15.50734903887313,208.2592446858296,114.49265096112686,1.0,./originalPics/2003/01/17/big/img_88.jpg
45,2002/08/20/big/img_872.jpg,25.125657849558195,48.500566976657126,290.8743421504418,389.49943302334293,1.0,./originalPics/2002/08/20/big/img_872.jpg
46,2002/08/13/big/img_1110.jpg,40.088347298506704,0.0,123.9116527014933,72.68013810924776,1.0,./originalPics/2002/08/13/big/img_1110.jpg
47,2002/08/13/big/img_1110.jpg,143.65861102235152,20.037012577694924,238.34138897764848,123.96298742230508,1.0,./originalPics/2002/08/13/big/img_1110.jpg
48,2003/01/16/big/img_1040.jpg,19.76991098948625,38.64479043347363,204.23008901051375,241.35520956652636,1.0,./originalPics/2003/01/16/big/img_1040.jpg
49,2003/01/16/big/img_1040.jpg,200.14168883349936,0.0,409.0,263.03359961962053,1.0,./originalPics/2003/01/16/big/img_1040.jpg
50,2002/07/23/big/img_9.jpg,134.1709937579315,32.225552311880804,337.8290062420685,277.7744476881192,1.0,./originalPics/2002/07/23/big/img_9.jpg
51,2002/08/13/big/img_700.jpg,36.66178313834024,91.22886565201613,153.33821686165976,234.7711343479839,1.0,./originalPics/2002/08/13/big/img_700.jpg
52,2002/08/13/big/img_700.jpg,192.6569499924781,45.57216402653876,317.3430500075219,182.42783597346124,1.0,./originalPics/2002/08/13/big/img_700.jpg
53,2002/08/16/big/img_371.jpg,261.10135825071234,26.146690518710443,418.89864174928766,211.85330948128956,1.0,./originalPics/2002/08/16/big/img_371.jpg
54,2002/08/27/big/img_19966.jpg,76.60275109277379,33.790332501339265,293.3972489072262,272.20966749866074,1.0,./originalPics/2002/08/27/big/img_19966.jpg
55,2003/01/17/big/img_391.jpg,123.99979585683477,59.81843277872217,300.0002041431652,276.1815672212778,1.0,./originalPics/2003/01/17/big/img_391.jpg
56,2002/08/18/big/img_426.jpg,150.70778285948288,36.80813786108263,269.2922171405171,185.19186213891737,1.0,./originalPics/2002/08/18/big/img_426.jpg
57,2002/08/01/big/img_1618.jpg,72.45529360110703,10.62868041967323,279.54470639889297,237.37131958032677,1.0,./originalPics/2002/08/01/big/img_1618.jpg
58,2002/08/01/big/img_1618.jpg,167.56522420132157,207.92838635120094,342.4347757986784,400.0716136487991,1.0,./originalPics/2002/08/01/big/img_1618.jpg
59,2002/07/21/big/img_754.jpg,233.672384271655,34.639824349416955,324.327615728345,149.36017565058305,1.0,./originalPics/2002/07/21/big/img_754.jpg
60,2003/01/14/big/img_1101.jpg,78.50334641879554,0.0,187.49665358120444,98.93028535474006,1.0,./originalPics/2003/01/14/big/img_1101.jpg
61,2003/01/16/big/img_1022.jpg,64.59249013844106,80.85019081044238,245.40750986155894,309.14980918955763,1.0,./originalPics/2003/01/16/big/img_1022.jpg
62,2002/07/22/big/img_275.jpg,131.2048284066708,45.94719804275984,250.7951715933292,194.05280195724018,1.0,./originalPics/2002/07/22/big/img_275.jpg
63,2002/08/24/big/img_86.jpg,55.356095825761145,33.122706681617885,170.64390417423886,172.87729331838213,1.0,./originalPics/2002/08/24/big/img_86.jpg
64,2002/08/17/big/img_582.jpg,76.77419760476789,39.704265775910045,279.2258023952321,262.29573422409,1.0,./originalPics/2002/08/17/big/img_582.jpg
65,2003/01/15/big/img_765.jpg,205.35218561982884,0.0,364.64781438017116,159.53377724265354,1.0,./originalPics/2003/01/15/big/img_765.jpg
66,2003/01/17/big/img_449.jpg,10.047231007506824,175.89043572578947,113.95276899249318,290.1095642742105,1.0,./originalPics/2003/01/17/big/img_449.jpg
67,2003/01/17/big/img_449.jpg,200.21910936483846,29.64147067507426,319.78089063516154,180.35852932492574,1.0,./originalPics/2003/01/17/big/img_449.jpg
68,2002/07/28/big/img_265.jpg,91.67181916067676,87.05392123417829,248.32818083932324,258.9460787658217,1.0,./originalPics/2002/07/28/big/img_265.jpg
69,2003/01/13/big/img_552.jpg,53.775170395515076,53.350011219114606,268.2248296044849,288.6499887808854,1.0,./originalPics/2003/01/13/big/img_552.jpg
70,2002/07/28/big/img_115.jpg,156.89684432270067,65.39390900058527,207.10315567729933,120.60609099941473,1.0,./originalPics/2002/07/28/big/img_115.jpg
71,2002/07/28/big/img_115.jpg,197.95542019095464,46.75040702002853,244.04457980904536,103.24959297997147,1.0,./originalPics/2002/07/28/big/img_115.jpg
72,2002/07/28/big/img_115.jpg,321.18676686770823,43.127011327819574,364.81323313229177,98.87298867218043,1.0,./originalPics/2002/07/28/big/img_115.jpg
73,2003/01/16/big/img_56.jpg,57.81793019174023,95.05013468271491,262.18206980825977,348.9498653172851,1.0,./originalPics/2003/01/16/big/img_56.jpg
74,2002/08/02/big/img_1232.jpg,0.0,150.6398949680806,29.951949020344934,207.3601050319194,1.0,./originalPics/2002/08/02/big/img_1232.jpg
75,2002/08/02/big/img_1232.jpg,14.735358962293354,133.07992004201446,63.264641037706646,192.92007995798554,1.0,./originalPics/2002/08/02/big/img_1232.jpg
76,2002/08/02/big/img_1232.jpg,112.5742646741195,156.04526872045386,183.4257353258805,233.95473127954614,1.0,./originalPics/2002/08/02/big/img_1232.jpg
77,2002/08/02/big/img_1232.jpg,146.00172387464494,125.59052333796024,199.99827612535506,190.40947666203976,1.0,./originalPics/2002/08/02/big/img_1232.jpg
78,2003/01/17/big/img_925.jpg,90.67344780167882,70.5188764071598,217.3265521983212,209.4811235928402,1.0,./originalPics/2003/01/17/big/img_925.jpg
79,2002/07/22/big/img_445.jpg,37.9873337350046,50.68876866339042,258.0126662649954,329.3112313366096,1.0,./originalPics/2002/07/22/big/img_445.jpg
80,2002/07/25/big/img_957.jpg,0.0,9.052701631649384,104.16200635982938,142.94729836835063,1.0,./originalPics/2002/07/25/big/img_957.jpg
81,2002/07/25/big/img_957.jpg,27.171466553728663,249.83192983058072,110.82853344627134,332.1680701694193,1.0,./originalPics/2002/07/25/big/img_957.jpg
82,2002/07/25/big/img_957.jpg,110.73395775980299,66.85344866418795,275.266042240197,247.14655133581203,1.0,./originalPics/2002/07/25/big/img_957.jpg
83,2002/07/25/big/img_957.jpg,97.68858753794278,0.0,186.3114124620572,80.18320256529924,1.0,./originalPics/2002/07/25/big/img_957.jpg
84,2002/07/20/big/img_589.jpg,186.27835224158855,52.43063557606999,311.72164775841145,209.56936442392998,1.0,./originalPics/2002/07/20/big/img_589.jpg
85,2002/07/20/big/img_589.jpg,41.9337987474494,209.15490892408528,186.0662012525506,364.84509107591475,1.0,./originalPics/2002/07/20/big/img_589.jpg
86,2002/08/31/big/img_17107.jpg,108.51408192865199,57.41392969457107,159.485918071348,120.58607030542893,1.0,./originalPics/2002/08/31/big/img_17107.jpg
87,2002/08/31/big/img_17107.jpg,273.5282556653918,19.66162448191848,352.4717443346082,116.33837551808152,1.0,./originalPics/2002/08/31/big/img_17107.jpg
88,2002/07/29/big/img_483.jpg,140.0806360728016,24.093034784731472,221.9193639271984,127.90696521526854,1.0,./originalPics/2002/07/29/big/img_483.jpg
89,2002/07/29/big/img_483.jpg,0.0,22.38195671766143,69.26595613666248,113.61804328233856,1.0,./originalPics/2002/07/29/big/img_483.jpg
90,2002/08/14/big/img_1063.jpg,14.685536331492912,5.40426846598195,121.31446366850707,122.59573153401806,1.0,./originalPics/2002/08/14/big/img_1063.jpg
91,2002/08/14/big/img_1063.jpg,157.43980736645273,0.0,250.56019263354727,79.73171990837639,1.0,./originalPics/2002/08/14/big/img_1063.jpg
92,2002/08/14/big/img_1063.jpg,227.31286145037262,84.76366050102575,340.6871385496274,209.23633949897425,1.0,./originalPics/2002/08/14/big/img_1063.jpg
93,2002/08/07/big/img_1545.jpg,169.26025295369047,21.666004400512477,248.73974704630953,124.33399559948752,1.0,./originalPics/2002/08/07/big/img_1545.jpg
94,2002/08/14/big/img_680.jpg,135.50698275379546,28.874288380705934,262.49301724620454,167.12571161929407,1.0,./originalPics/2002/08/14/big/img_680.jpg
95,2002/09/01/big/img_16694.jpg,73.74353379516698,254.6468914726188,176.256466204833,379.3531085273812,1.0,./originalPics/2002/09/01/big/img_16694.jpg
96,2002/09/01/big/img_16694.jpg,52.90248572349886,30.434654288510856,163.09751427650113,151.56534571148916,1.0,./originalPics/2002/09/01/big/img_16694.jpg
97,2002/09/01/big/img_16694.jpg,153.51553365325458,81.29492414679785,278.4844663467454,218.70507585320212,1.0,./originalPics/2002/09/01/big/img_16694.jpg
98,2002/08/14/big/img_257.jpg,197.10921827987198,40.5804337083875,330.890781720128,207.4195662916125,1.0,./originalPics/2002/08/14/big/img_257.jpg
99,2002/08/11/big/img_726.jpg,5.993391663105456,17.215500178556027,112.00660833689454,144.78449982144397,1.0,./originalPics/2002/08/11/big/img_726.jpg
100,2002/08/11/big/img_726.jpg,128.8122910398293,141.77391161118334,307.18770896017065,364.22608838881666,1.0,./originalPics/2002/08/11/big/img_726.jpg
101,2002/07/26/big/img_681.jpg,58.03330697475266,68.25883914315676,233.96669302524734,261.7411608568432,1.0,./originalPics/2002/07/26/big/img_681.jpg
102,2002/07/25/big/img_481.jpg,60.79432397093339,31.799745588227836,215.20567602906658,222.20025441177216,1.0,./originalPics/2002/07/25/big/img_481.jpg
103,2003/01/14/big/img_737.jpg,43.761087943504556,37.70677530090937,152.23891205649545,156.29322469909062,1.0,./originalPics/2003/01/14/big/img_737.jpg
104,2002/08/28/big/img_19480.jpg,47.80608163813166,22.164860079325422,152.19391836186833,151.83513992067458,1.0,./originalPics/2002/08/28/big/img_19480.jpg
105,2002/08/28/big/img_19480.jpg,259.52916268043816,37.69611661541305,360.47083731956184,164.30388338458695,1.0,./originalPics/2002/08/28/big/img_19480.jpg
106,2003/01/16/big/img_362.jpg,94.67505488426684,11.983902540100551,191.32494511573316,118.01609745989944,1.0,./originalPics/2003/01/16/big/img_362.jpg
107,2002/08/27/big/img_19865.jpg,124.65842892915751,35.44782340281583,337.3415710708425,266.55217659718414,1.0,./originalPics/2002/08/27/big/img_19865.jpg
108,2003/01/01/big/img_547.jpg,78.67886258809281,31.247789224974866,243.32113741190716,238.75221077502516,1.0,./originalPics/2003/01/01/big/img_547.jpg
109,2002/09/02/big/img_15074.jpg,114.78911212663873,22.087675061129296,199.2108878733613,113.91232493887071,1.0,./originalPics/2002/09/02/big/img_15074.jpg
110,2002/08/01/big/img_1453.jpg,227.2293411113316,36.298867152951885,346.77065888866844,167.70113284704811,1.0,./originalPics/2002/08/01/big/img_1453.jpg
111,2002/08/22/big/img_594.jpg,286.0854093208677,35.92506803646853,421.9145906791323,202.07493196353147,1.0,./originalPics/2002/08/22/big/img_594.jpg
112,2002/08/22/big/img_594.jpg,112.1024142033354,121.97359902137991,171.8975857966646,196.02640097862007,1.0,./originalPics/2002/08/22/big/img_594.jpg
113,2002/08/28/big/img_19263.jpg,113.47116281603734,204.19580639001276,192.52883718396265,289.80419360998724,1.0,./originalPics/2002/08/28/big/img_19263.jpg
114,2002/08/28/big/img_19263.jpg,227.4194544834016,276.0108256386425,274.5805455165984,331.9891743613575,1.0,./originalPics/2002/08/28/big/img_19263.jpg
115,2002/08/13/big/img_478.jpg,16.62305339768175,68.44219219766866,35.37694660231825,89.55780780233134,1.0,./originalPics/2002/08/13/big/img_478.jpg
116,2002/08/13/big/img_478.jpg,88.68374863239875,14.690952396810218,171.31625136760124,105.30904760318978,1.0,./originalPics/2002/08/13/big/img_478.jpg
117,2002/08/13/big/img_478.jpg,241.72987144826473,51.80317879556353,264.27012855173524,80.19682120443647,1.0,./originalPics/2002/08/13/big/img_478.jpg
118,2002/07/29/big/img_1358.jpg,124.63991887917638,124.62720771408733,247.36008112082362,259.3727922859127,1.0,./originalPics/2002/07/29/big/img_1358.jpg
119,2002/07/29/big/img_1358.jpg,102.74808575303004,0.0,209.25191424696996,105.25142708698972,1.0,./originalPics/2002/07/29/big/img_1358.jpg
120,2003/01/14/big/img_1022.jpg,89.53698918207857,33.418916686765385,192.46301081792143,164.58108331323461,1.0,./originalPics/2003/01/14/big/img_1022.jpg
121,2002/08/16/big/img_450.jpg,53.48487401800835,94.81324641153535,126.51512598199164,185.18675358846465,1.0,./originalPics/2002/08/16/big/img_450.jpg
122,2002/08/16/big/img_450.jpg,127.39607239225928,136.64484828442633,168.60392760774073,179.35515171557367,1.0,./originalPics/2002/08/16/big/img_450.jpg
123,2002/08/16/big/img_450.jpg,177.63917612079427,156.715317788035,240.36082387920573,235.284682211965,1.0,./originalPics/2002/08/16/big/img_450.jpg
124,2002/08/16/big/img_450.jpg,215.62301180315768,122.739191740782,258.3769881968423,173.26080825921798,1.0,./originalPics/2002/08/16/big/img_450.jpg
125,2002/08/16/big/img_450.jpg,257.2317658812639,108.22874072190298,312.7682341187361,173.77125927809703,1.0,./originalPics/2002/08/16/big/img_450.jpg
126,2002/08/16/big/img_450.jpg,355.1965129356216,162.3487356640026,402.8034870643784,219.6512643359974,1.0,./originalPics/2002/08/16/big/img_450.jpg
127,2002/08/16/big/img_450.jpg,398.9506711551701,155.954374262559,439.0493288448299,200.045625737441,1.0,./originalPics/2002/08/16/big/img_450.jpg
128,2002/08/16/big/img_450.jpg,403.3930008911402,122.91667989970387,438.6069991088598,161.08332010029613,1.0,./originalPics/2002/08/16/big/img_450.jpg
129,2002/08/16/big/img_450.jpg,310.2535545812045,254.45295478495842,397.7464454187955,329.0,1.0,./originalPics/2002/08/16/big/img_450.jpg
130,2002/08/02/big/img_159.jpg,49.710021340295754,44.2982775624518,246.28997865970425,259.7017224375482,1.0,./originalPics/2002/08/02/big/img_159.jpg
131,2002/07/26/big/img_781.jpg,134.0139741438908,40.48470241945744,165.9860258561092,75.51529758054255,1.0,./originalPics/2002/07/26/big/img_781.jpg
132,2002/07/26/big/img_781.jpg,272.1021172298851,140.73120381190998,347.8978827701149,223.26879618809002,1.0,./originalPics/2002/07/26/big/img_781.jpg
133,2003/01/13/big/img_601.jpg,99.02848703245073,55.068682051102556,318.9715129675493,296.93131794889746,1.0,./originalPics/2003/01/13/big/img_601.jpg
134,2002/08/20/big/img_407.jpg,29.705792725483377,57.25009854142769,295.0,354.74990145857225,1.0,./originalPics/2002/08/20/big/img_407.jpg
135,2002/08/15/big/img_468.jpg,0.0,52.40953638669059,59.81038565520578,137.5904636133094,1.0,./originalPics/2002/08/15/big/img_468.jpg
136,2002/08/15/big/img_468.jpg,46.7059766724267,167.4798836974756,117.2940233275733,254.52011630252443,1.0,./originalPics/2002/08/15/big/img_468.jpg
137,2002/08/15/big/img_468.jpg,133.1614072045011,157.9898483343088,216.8385927954989,250.0101516656912,1.0,./originalPics/2002/08/15/big/img_468.jpg
138,2002/08/15/big/img_468.jpg,205.67661129276473,237.44909544762038,272.32338870723527,310.5509045523796,1.0,./originalPics/2002/08/15/big/img_468.jpg
139,2002/08/15/big/img_468.jpg,240.168887590242,134.7009073868603,309.83111240975796,211.2990926131397,1.0,./originalPics/2002/08/15/big/img_468.jpg
140,2002/08/15/big/img_468.jpg,210.39439712243842,111.13365083143097,273.6056028775616,190.86634916856903,1.0,./originalPics/2002/08/15/big/img_468.jpg
141,2002/08/15/big/img_468.jpg,95.33304585718818,72.63886969038688,150.66695414281182,133.36113030961312,1.0,./originalPics/2002/08/15/big/img_468.jpg
142,2002/08/15/big/img_468.jpg,55.048050979655066,54.6398949680806,106.95194902034493,111.3601050319194,1.0,./originalPics/2002/08/15/big/img_468.jpg
143,2002/08/15/big/img_468.jpg,148.33304585718818,66.63886969038688,203.66695414281182,127.36113030961312,1.0,./originalPics/2002/08/15/big/img_468.jpg
144,2002/08/15/big/img_468.jpg,26.643899837584296,0.02505505098485372,59.3561001624157,35.974944949015146,1.0,./originalPics/2002/08/15/big/img_468.jpg
145,2002/08/15/big/img_468.jpg,238.80103432478697,4.554314002776135,271.198965675213,43.44568599722386,1.0,./originalPics/2002/08/15/big/img_468.jpg
146,2002/08/15/big/img_468.jpg,0.0,183.30399095348332,35.718827040214386,260.6960090465167,1.0,./originalPics/2002/08/15/big/img_468.jpg
147,2002/08/15/big/img_468.jpg,118.7172165062033,44.78875039329388,161.2827834937967,91.21124960670612,1.0,./originalPics/2002/08/15/big/img_468.jpg
148,2002/08/31/big/img_17902.jpg,101.61174723876424,17.10798737969406,186.38825276123578,122.89201262030593,1.0,./originalPics/2002/08/31/big/img_17902.jpg
149,2002/08/16/big/img_81.jpg,79.67238427165499,22.639824349416955,170.327615728345,137.36017565058305,1.0,./originalPics/2002/08/16/big/img_81.jpg
150,2002/07/25/big/img_987.jpg,69.31624228023693,36.135811481594914,250.68375771976307,267.8641885184051,1.0,./originalPics/2002/07/25/big/img_987.jpg
151,2002/07/25/big/img_500.jpg,107.53774802657816,59.41457656981572,232.46225197342184,196.58542343018428,1.0,./originalPics/2002/07/25/big/img_500.jpg
152,2002/08/02/big/img_31.jpg,116.53618020309334,23.227962732620938,243.46381979690665,162.77203726737906,1.0,./originalPics/2002/08/02/big/img_31.jpg
153,2002/08/18/big/img_538.jpg,101.21013340056453,26.65102687114546,214.78986659943547,149.34897312885454,1.0,./originalPics/2002/08/18/big/img_538.jpg
154,2002/08/18/big/img_538.jpg,258.0472310075068,33.89043572578947,361.9527689924932,148.10956427421053,1.0,./originalPics/2002/08/18/big/img_538.jpg
155,2002/08/08/big/img_54.jpg,217.8696508522999,38.46927471681155,310.1303491477001,139.53072528318847,1.0,./originalPics/2002/08/08/big/img_54.jpg
156,2002/07/23/big/img_686.jpg,174.53543927879107,66.89522650751721,259.46456072120895,177.10477349248282,1.0,./originalPics/2002/07/23/big/img_686.jpg
157,2002/07/23/big/img_686.jpg,61.969590337327105,229.51233566260066,134.0304096626729,304.0,1.0,./originalPics/2002/07/23/big/img_686.jpg
158,2002/07/24/big/img_836.jpg,201.01452586397954,87.17253156793147,326.98547413602046,242.82746843206854,1.0,./originalPics/2002/07/24/big/img_836.jpg
159,2002/07/24/big/img_836.jpg,34.38412952018086,253.94497240668997,67.61587047981914,290.05502759331,1.0,./originalPics/2002/07/24/big/img_836.jpg
160,2002/07/24/big/img_836.jpg,387.52948250432,221.3599127731067,440.47051749568,286.64008722689334,1.0,./originalPics/2002/07/24/big/img_836.jpg
161,2002/07/24/big/img_836.jpg,6.234460561678379,256.9225976304214,37.765539438321625,293.0774023695786,1.0,./originalPics/2002/07/24/big/img_836.jpg
162,2002/07/24/big/img_836.jpg,80.81861486309785,238.49448779309998,117.18138513690215,281.50551220690005,1.0,./originalPics/2002/07/24/big/img_836.jpg
163,2003/01/17/big/img_734.jpg,145.85416971562165,45.73989611779328,254.14583028437835,182.2601038822067,1.0,./originalPics/2003/01/17/big/img_734.jpg
164,2002/08/16/big/img_1055.jpg,116.94270700656446,19.88179472213492,211.05729299343554,140.1182052778651,1.0,./originalPics/2002/08/16/big/img_1055.jpg
165,2003/01/16/big/img_521.jpg,144.20231145264825,63.80944989312255,335.79768854735175,284.1905501068775,1.0,./originalPics/2003/01/16/big/img_521.jpg
166,2002/07/25/big/img_612.jpg,147.77714195850842,27.563178989068604,274.2228580414916,184.4368210109314,1.0,./originalPics/2002/07/25/big/img_612.jpg
167,2002/08/22/big/img_778.jpg,113.77593461449732,53.58097373842757,198.22406538550268,146.4190262615724,1.0,./originalPics/2002/08/22/big/img_778.jpg
168,2002/08/03/big/img_251.jpg,250.58349459717016,45.750555798055,307.41650540282984,108.249444201945,1.0,./originalPics/2002/08/03/big/img_251.jpg
169,2002/08/12/big/img_436.jpg,38.55234300037095,18.11643653981885,107.44765699962905,93.88356346018114,1.0,./originalPics/2002/08/12/big/img_436.jpg
170,2002/08/12/big/img_436.jpg,180.52825566539175,41.66162448191848,259.4717443346082,138.33837551808153,1.0,./originalPics/2002/08/12/big/img_436.jpg
171,2002/08/12/big/img_436.jpg,364.4974339427515,107.47258510588844,413.5025660572485,168.52741489411156,1.0,./originalPics/2002/08/12/big/img_436.jpg
172,2002/08/23/big/img_705.jpg,84.16203847082353,38.47653871890745,271.8379615291765,275.5234612810925,1.0,./originalPics/2002/08/23/big/img_705.jpg
173,2002/07/28/big/img_243.jpg,46.637626549460435,110.88182640752066,199.36237345053956,293.11817359247937,1.0,./originalPics/2002/07/28/big/img_243.jpg
174,2002/07/28/big/img_243.jpg,183.26522371151472,3.242137235579662,366.73477628848525,204.75786276442034,1.0,./originalPics/2002/07/28/big/img_243.jpg
175,2002/07/25/big/img_1029.jpg,300.9108403819093,83.50081404005707,393.0891596180907,196.49918595994293,1.0,./originalPics/2002/07/25/big/img_1029.jpg
176,2002/07/25/big/img_1029.jpg,96.93152079514631,31.464950732721476,213.0684792048537,176.5350492672785,1.0,./originalPics/2002/07/25/big/img_1029.jpg
177,2002/08/20/big/img_287.jpg,35.58319193610727,44.472136586526574,264.41680806389274,331.5278634134734,1.0,./originalPics/2002/08/20/big/img_287.jpg
178,2002/08/29/big/img_18739.jpg,66.66047367007823,45.15983862111389,281.3395263299218,310.8401613788861,1.0,./originalPics/2002/08/29/big/img_18739.jpg
